file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\documentation\MockMvcEndpointDocumentationTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.MockMvcEndpointDocumentationTests,class,9,34,25,9,2,2,25,5,0,0.25,1,1,2,0,0,0,1,1,2,0,0,0,2,0,0,1,1,0,0,0,0,10,1,0,0,0,0,0,0,1,0,3,0,0,0,1,34,1025,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\batch\BatchAutoConfigurationTests.java,org.springframework.boot.autoconfigure.batch.BatchAutoConfigurationTests$EntityManagerFactoryConfiguration,innerclass,3,3,0,3,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\context\SpringBootTestReactiveWebEnvironmentRandomPortTests.java,org.springframework.boot.test.context.SpringBootTestReactiveWebEnvironmentRandomPortTests,class,4,4,0,4,0,3,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,19,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\web\exchanges\Include.java,org.springframework.boot.actuate.web.exchanges.Include,enum,1,12,11,1,2,1,0,2,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,20,1,0,0,0,0,0,0,2,0,2,0,0,0,0,45,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\session\MongoSessionConfiguration.java,org.springframework.boot.autoconfigure.session.MongoSessionConfiguration,class,17,18,1,17,1,1,0,8,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,2,1,0,0,2,23,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\web\reactive\ResourceHandlerRegistrationCustomizer.java,org.springframework.boot.autoconfigure.web.reactive.ResourceHandlerRegistrationCustomizer,interface,1,3,2,1,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\mock\mockito\SpyBeanOnContextHierarchyIntegrationTests.java,org.springframework.boot.test.mock.mockito.SpyBeanOnContextHierarchyIntegrationTests$ParentConfig,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\quartz\QuartzAutoConfigurationTests.java,org.springframework.boot.autoconfigure.quartz.QuartzAutoConfigurationTests$CustomQuartzDatabaseInitializerConfiguration,innerclass,4,4,0,4,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\security\oauth2\resource\reactive\ReactiveOAuth2ResourceServerConfiguration.java,org.springframework.boot.autoconfigure.security.oauth2.resource.reactive.ReactiveOAuth2ResourceServerConfiguration,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\MeterRegistryPostProcessor.java,org.springframework.boot.actuate.autoconfigure.metrics.MeterRegistryPostProcessor$CompositeMeterRegistries,enum,4,4,0,4,5,1,0,2,1,0,-1,-1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-devtools\src\test\java\org\springframework\boot\devtools\env\DevToolPropertiesIntegrationTests.java,org.springframework.boot.devtools.env.DevToolPropertiesIntegrationTests$MyBean,innerclass,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\endpoint\web\annotation\ExposableControllerEndpoint.java,org.springframework.boot.actuate.endpoint.web.annotation.ExposableControllerEndpoint,interface,3,10,7,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\pulsar\PulsarPropertiesMapper.java,org.springframework.boot.autoconfigure.pulsar.PulsarPropertiesMapper$AuthenticationConsumer,interface,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\AutoConfigurationSorterTests.java,org.springframework.boot.autoconfigure.AutoConfigurationSorterTests$AutoConfigureW2,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\jmx\ParentAwareNamingStrategyTests.java,org.springframework.boot.autoconfigure.jmx.ParentAwareNamingStrategyTests$TestManagedResource,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\ServletEndpointManagementContextConfiguration.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.ServletEndpointManagementContextConfiguration$JerseyServletEndpointManagementContextConfiguration,innerclass,10,10,0,10,1,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,17,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\web\reactive\ReactiveWebServerFactoryAutoConfigurationTests.java,org.springframework.boot.autoconfigure.web.reactive.ReactiveWebServerFactoryAutoConfigurationTests$UndertowDeploymentInfoCustomizerConfiguration,innerclass,3,3,0,3,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,1,0,0,1,10,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\web\graphql\transports\rsocket\RSocketGraphQlClientExample.java,org.springframework.boot.docs.web.graphql.transports.rsocket.RSocketGraphQlClientExample$Book,innerclass,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\mock\web\SpringBootMockServletContextTests.java,org.springframework.boot.test.mock.web.SpringBootMockServletContextTests,class,11,12,1,11,4,1,0,13,4,0.5,0,0,4,0,1,1,0,2,3,0,0,0,1,0,0,1,0,0,0,0,1,35,0,0,0,0,1,15,0,6,0,8,0,1,1,1,44,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\security\reactive\ReactiveSecurityAutoConfiguration.java,org.springframework.boot.autoconfigure.security.reactive.ReactiveSecurityAutoConfiguration,class,8,11,3,8,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\orm\jpa\HibernateDefaultDdlAutoProviderTests.java,org.springframework.boot.autoconfigure.orm.jpa.HibernateDefaultDdlAutoProviderTests,class,7,7,0,7,3,1,0,14,0,0,1,1,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,0,30,0,0,0,0,0,4,0,8,0,11,1,0,0,3,32,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\kafka\KafkaProperties.java,org.springframework.boot.autoconfigure.kafka.KafkaProperties$Ssl,innerclass,7,7,0,7,30,1,0,22,354,0.92857146,0.036923077,0.036923077,28,0,26,2,0,0,26,0,0,0,12,0,0,12,0,0,0,0,0,152,15,0,1,1,0,15,0,14,1,20,1,0,0,6,67,9,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-testcontainers\src\dockerTest\java\org\springframework\boot\testcontainers\lifecycle\TestcontainersLifecycleOrderWithScopeIntegrationTests.java,org.springframework.boot.testcontainers.lifecycle.TestcontainersLifecycleOrderWithScopeIntegrationTests$ContainerConfig,innerclass,6,6,0,6,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\jdbc\DataSourceHealthIndicatorTests.java,org.springframework.boot.actuate.jdbc.DataSourceHealthIndicatorTests,class,8,8,0,8,8,1,0,29,0,0.14285715,1,1,7,0,0,0,0,7,7,0,0,0,2,0,0,2,0,0,1,0,0,59,0,0,1,0,0,26,3,14,1,14,1,0,0,0,66,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\documentation\PrometheusScrapeEndpointDocumentationTests.java,org.springframework.boot.actuate.autoconfigure.endpoint.web.documentation.PrometheusScrapeEndpointDocumentationTests$TestConfiguration,innerclass,8,8,0,8,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,3,0,0,0,1,19,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\io\restclient\restclient\ssl\MyService.java,org.springframework.boot.docs.io.restclient.restclient.ssl.MyService,class,5,5,0,5,2,1,0,8,0,0,1,1,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,3,0,1,0,1,0,0,0,0,11,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\main\java\org\springframework\boot\test\system\OutputCapture.java,org.springframework.boot.test.system.OutputCapture$SystemCapture,innerclass,4,4,0,4,9,1,0,10,11,0.6571428,0.33333334,0.33333334,7,0,0,3,0,4,4,0,0,0,5,0,0,5,0,0,5,0,4,44,0,1,0,0,0,0,0,5,0,5,3,0,0,0,29,10,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\otlp\OtlpMetricsExportAutoConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.otlp.OtlpMetricsExportAutoConfigurationTests$CustomConfigConfiguration,innerclass,5,5,0,5,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\web\exchanges\RecordableHttpRequest.java,org.springframework.boot.actuate.web.exchanges.RecordableHttpRequest,interface,0,8,8,0,4,1,0,0,6,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\web\reactive\reactiveserver\customizing\programmatic\MyNettyWebServerFactoryCustomizer.java,org.springframework.boot.docs.web.reactive.reactiveserver.customizing.programmatic.MyNettyWebServerFactoryCustomizer,class,3,3,0,3,1,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\data\rest\RepositoryRestMvcAutoConfigurationTests.java,org.springframework.boot.autoconfigure.data.rest.RepositoryRestMvcAutoConfigurationTests$TestConfigurationWithConfigurer,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\web\reactive\server\WebTestClientContextCustomizerWithOverrideIntegrationTests.java,org.springframework.boot.test.web.reactive.server.WebTestClientContextCustomizerWithOverrideIntegrationTests,class,7,7,0,7,1,1,0,2,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,1,0,0,3,0,21,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\health\ReactiveHealthIndicator.java,org.springframework.boot.actuate.health.ReactiveHealthIndicator,interface,4,11,7,4,3,1,0,2,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,44,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\hazelcast\HazelcastAutoConfiguration.java,org.springframework.boot.autoconfigure.hazelcast.HazelcastAutoConfiguration,class,8,9,1,8,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-testcontainers\src\main\java\org\springframework\boot\testcontainers\service\connection\r2dbc\PostgresR2dbcContainerConnectionDetailsFactory.java,org.springframework.boot.testcontainers.service.connection.r2dbc.PostgresR2dbcContainerConnectionDetailsFactory$PostgresR2dbcDatabaseContainerConnectionDetails,innerclass,5,5,0,5,2,2,0,2,1,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\servlet\CloudFoundryMvcWebEndpointIntegrationTests.java,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet.CloudFoundryMvcWebEndpointIntegrationTests,class,11,12,1,11,9,1,0,40,14,0.6111111,0.4,0.4,9,0,0,3,0,6,6,0,0,0,2,0,0,2,0,0,2,0,1,107,2,0,0,0,0,52,3,4,7,13,0,0,6,10,70,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\main\java\org\springframework\boot\actuate\metrics\web\reactive\client\ObservationWebClientCustomizer.java,org.springframework.boot.actuate.metrics.web.reactive.client.ObservationWebClientCustomizer,class,4,5,1,4,2,1,0,2,0,0,1,1,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,30,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\AutoConfigurationSorterTests.java,org.springframework.boot.autoconfigure.AutoConfigurationSorterTests,class,37,38,1,37,32,2,0,54,94,0.8573913,0.5614035,0.79532164,25,0,0,6,0,19,19,0,0,0,23,21,0,23,0,0,21,0,4,229,3,1,4,0,0,13,0,70,3,60,2,0,28,3,107,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\context\ImportsContextCustomizerTests.java,org.springframework.boot.test.context.ImportsContextCustomizerTests$FirstImportSelectorAnnotatedClass,innerclass,3,3,0,3,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docker-compose\src\test\java\org\springframework\boot\docker\compose\service\connection\sqlserver\SqlServerEnvironmentTests.java,org.springframework.boot.docker.compose.service.connection.sqlserver.SqlServerEnvironmentTests,class,2,2,0,2,5,1,0,10,10,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,21,0,0,0,0,0,15,0,4,0,4,0,0,0,1,30,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\thymeleaf\ThymeleafReactiveAutoConfigurationTests.java,org.springframework.boot.autoconfigure.thymeleaf.ThymeleafReactiveAutoConfigurationTests,class,25,25,0,25,21,1,0,43,0,0.47619048,1,1,21,0,0,0,0,21,21,0,0,0,2,0,0,2,0,0,2,0,0,112,0,0,0,0,1,54,2,20,1,41,1,0,1,21,119,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-tools\spring-boot-buildpack-platform\src\main\java\org\springframework\boot\buildpack\platform\docker\ExportedImageTar.java,org.springframework.boot.buildpack.platform.docker.ExportedImageTar$LayerArchiveFactory,innerclass,10,10,0,10,8,1,0,8,1,0,0,0,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,3,22,1,1,4,1,1,3,0,7,0,4,3,0,0,0,53,1034,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\graphql\GraphQlAutoConfigurationTests.java,org.springframework.boot.autoconfigure.graphql.GraphQlAutoConfigurationTests$DataFetcherExceptionResolverConfiguration,innerclass,3,3,0,3,1,1,0,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-test\src\test\java\org\springframework\boot\test\mock\mockito\MockBeanWithAopProxyTests.java,org.springframework.boot.test.mock.mockito.MockBeanWithAopProxyTests,class,5,5,0,5,1,1,0,12,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,31,0,0,0,0,0,2,6,2,0,3,0,0,2,0,45,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docker-compose\src\test\java\org\springframework\boot\docker\compose\lifecycle\StartCommandTests.java,org.springframework.boot.docker.compose.lifecycle.StartCommandTests,class,4,4,0,4,3,1,0,7,0,0,1,1,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,4,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docker-compose\src\main\java\org\springframework\boot\docker\compose\core\ImageReference.java,org.springframework.boot.docker.compose.core.ImageReference,class,2,9,7,2,20,1,0,24,0,0.45,0.35714287,0.53571427,10,1,8,2,0,0,8,0,0,0,4,0,0,4,0,0,4,0,1,90,11,0,8,0,1,10,11,32,12,20,2,0,0,1,70,17,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\condition\ConditionsReportEndpoint.java,org.springframework.boot.actuate.autoconfigure.condition.ConditionsReportEndpoint,class,8,11,3,8,5,1,0,4,0,0,1,1,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,108,3,1,1,0,0,1,0,5,0,4,1,0,4,0,30,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\metrics\export\jmx\JmxPropertiesTests.java,org.springframework.boot.actuate.autoconfigure.metrics.export.jmx.JmxPropertiesTests,class,3,3,0,3,1,1,0,6,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\Token.java,org.springframework.boot.actuate.autoconfigure.cloudfoundry.Token,class,4,10,6,4,17,1,0,17,29,0.72727275,0.3611111,1,11,0,9,2,0,0,9,0,0,0,4,0,0,4,0,0,4,0,2,63,10,0,1,1,0,13,5,8,4,8,1,0,0,0,62,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docker-compose\src\main\java\org\springframework\boot\docker\compose\service\connection\mysql\MySqlR2dbcDockerComposeConnectionDetailsFactory.java,org.springframework.boot.docker.compose.service.connection.mysql.MySqlR2dbcDockerComposeConnectionDetailsFactory$MySqlR2dbcDockerComposeConnectionDetails,innerclass,6,6,0,6,2,2,0,5,0,0.25,1,1,2,0,1,0,0,1,2,0,0,0,2,1,0,2,0,0,2,0,0,12,1,0,0,0,0,1,1,3,0,3,0,0,0,0,21,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\test\java\org\springframework\boot\actuate\autoconfigure\health\CompositeReactiveHealthContributorConfigurationTests.java,org.springframework.boot.actuate.autoconfigure.health.CompositeReactiveHealthContributorConfigurationTests$TestReactiveHealthIndicator,innerclass,5,5,0,5,2,2,0,3,1,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\metrics\annotation\TimedAnnotationsTests.java,org.springframework.boot.actuate.metrics.annotation.TimedAnnotationsTests,class,6,6,0,6,3,1,0,7,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0,0,7,0,9,0,9,0,0,3,0,21,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\main\java\org\springframework\boot\autoconfigure\session\SessionAutoConfiguration.java,org.springframework.boot.autoconfigure.session.SessionAutoConfiguration$DefaultCookieSerializerCondition$CookieHttpSessionIdResolverAvailable,innerclass,4,4,0,4,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator\src\test\java\org\springframework\boot\actuate\management\HeapDumpWebEndpointWebIntegrationTests.java,org.springframework.boot.actuate.management.HeapDumpWebEndpointWebIntegrationTests,class,7,8,1,7,4,2,0,16,0,0.25,0.33333334,0.33333334,4,0,0,1,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,49,0,0,0,0,0,3,1,1,0,1,0,0,2,0,43,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\r2dbc\R2dbcAutoConfigurationTests.java,org.springframework.boot.autoconfigure.r2dbc.R2dbcAutoConfigurationTests$ConnectionDetailsConfiguration,innerclass,4,4,0,4,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,8,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-docs\src\main\java\org\springframework\boot\docs\actuator\metrics\supported\mongodb\connectionpool\CustomConnectionPoolTagsProvider.java,org.springframework.boot.docs.actuator.metrics.supported.mongodb.connectionpool.CustomConnectionPoolTagsProvider,class,3,4,1,3,1,1,0,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\EndpointIdTimeToLivePropertyFunction.java,org.springframework.boot.actuate.autoconfigure.endpoint.EndpointIdTimeToLivePropertyFunction,class,4,5,1,4,2,1,0,7,0,0.25,1,1,2,0,1,0,0,1,2,0,0,0,2,1,0,2,0,0,2,0,1,12,1,0,0,0,0,1,0,4,0,4,0,0,0,0,46,0,0
C:\User\balu\Projects\spring-boot\spring-boot-project\spring-boot-autoconfigure\src\test\java\org\springframework\boot\autoconfigure\condition\ResourceConditionTests.java,org.springframework.boot.autoconfigure.condition.ResourceConditionTests$UnknownDefaultLocationResourceCondition,innerclass,1,1,0,1,1,2,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,0
